,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
6867,1.0,Private,303942.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
42819,1.0,Private,49325.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
9193,1.0,State-gov,257621.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
5658,0.0,Private,314819.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
10470,2.0,Private,43712.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
22548,1.0,Private,79324.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
3787,1.0,Self-emp-not-inc,177639.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
4688,2.0,Private,282972.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
44677,0.0,Private,163870.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
29564,2.0,Federal-gov,271828.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
3966,3.0,Self-emp-not-inc,82576.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
27092,1.0,Private,330416.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,2.0,United-States,<=50K
14654,3.0,Private,172855.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
44825,1.0,Private,167725.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
47667,0.0,Private,142540.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,1.0,United-States,<=50K
13445,0.0,Private,138564.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
9153,0.0,Private,161141.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
36415,1.0,Private,393702.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
18644,3.0,Private,275074.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
33904,0.0,Private,172846.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
28590,1.0,Private,266070.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
37958,1.0,Private,208881.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
34210,1.0,Private,180624.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
15710,0.0,Private,248919.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
25944,0.0,Private,185520.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
19429,0.0,Private,181776.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
38933,2.0,Private,356934.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
20713,1.0,Private,97176.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
47929,1.0,Private,172232.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
44754,0.0,Private,218415.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
34583,3.0,Private,181280.0,10th,6.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
41661,0.0,Private,410439.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
8866,0.0,Private,249957.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
5477,2.0,Private,155970.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
39618,1.0,Private,163352.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
42593,4.0,Private,147099.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
22427,1.0,Private,116632.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
32056,0.0,Private,181655.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
30207,1.0,Private,87556.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
17512,2.0,Private,186905.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,2.0,United-States,>50K
14324,3.0,Private,308028.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
42454,2.0,Private,169995.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
28146,1.0,Private,146786.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
41696,1.0,Local-gov,293475.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
47016,4.0,Self-emp-not-inc,204085.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
18306,0.0,Private,167049.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
48378,2.0,Private,114937.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
41943,0.0,Private,39606.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
45737,2.0,Private,314525.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
22038,0.0,Private,131230.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
33228,3.0,Private,143822.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
14483,3.0,Private,199058.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
11339,1.0,Private,296594.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
23349,4.0,Private,162825.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,2.0,United-States,<=50K
20627,1.0,Private,209101.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
44337,0.0,Private,262819.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
2256,2.0,Private,227065.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
48089,0.0,Private,352752.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
10710,2.0,Private,177083.0,11th,7.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
14020,0.0,Private,182074.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
12430,3.0,Private,83066.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
26310,0.0,Private,118847.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
44714,4.0,Private,84954.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
28857,2.0,Self-emp-not-inc,46987.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,4.0,United-States,<=50K
2948,0.0,Private,242713.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
18034,2.0,Private,126569.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
19699,4.0,Private,166039.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
24542,2.0,Private,167915.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
36672,3.0,Private,153475.0,Masters,14.0,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
31190,2.0,Private,264554.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
34337,4.0,Private,173682.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
44559,0.0,Private,181659.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
27707,2.0,Private,109912.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
8462,1.0,Private,207578.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
43651,0.0,Private,220754.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
7924,1.0,Private,186934.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
38519,0.0,Private,166517.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
25667,0.0,Private,173740.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
16627,1.0,Private,101387.0,10th,6.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
40556,3.0,Private,186934.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
43811,4.0,Private,75785.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
31530,0.0,Private,328937.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
21453,1.0,Private,376474.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
7872,3.0,Self-emp-inc,127921.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
45879,2.0,Private,94429.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
28696,1.0,Private,177675.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
10594,1.0,Private,182541.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
27802,0.0,Private,184016.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
3989,1.0,Private,113838.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
20657,1.0,Private,353696.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
40642,1.0,Private,156566.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
45223,0.0,Private,210474.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
19821,0.0,Private,498349.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
10887,0.0,Private,340428.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
28458,3.0,Private,174856.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
21279,1.0,Private,361497.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
24888,4.0,Private,390746.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
13772,0.0,Private,170800.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
47022,1.0,Private,241998.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
5416,1.0,Private,198270.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
26397,2.0,Private,263561.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
46152,1.0,Private,25955.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,2.0,United-States,<=50K
14422,1.0,Private,291968.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
7495,2.0,Private,171841.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
7022,1.0,Self-emp-not-inc,176711.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
12221,0.0,Private,180817.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
7103,1.0,Private,179423.0,Assoc-voc,11.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
37035,4.0,Self-emp-not-inc,132716.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
3496,1.0,Private,149811.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
15406,1.0,Private,264052.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
18833,2.0,Private,144949.0,10th,6.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
14882,2.0,Private,133963.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
36352,2.0,Private,212050.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
37247,1.0,Private,106812.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
30991,1.0,Private,171351.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
17191,1.0,Self-emp-not-inc,303867.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
5547,2.0,Private,110311.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
42568,1.0,Private,65738.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
26678,3.0,Private,172538.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
43033,4.0,Self-emp-not-inc,141388.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
31123,1.0,Private,174789.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
5514,2.0,Self-emp-not-inc,121012.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
38725,0.0,Private,242984.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
1873,3.0,Private,108435.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
3637,1.0,Private,137043.0,Some-college,10.0,Never-married,Tech-support,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
29599,0.0,Private,170544.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
35501,1.0,Private,183000.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,2.0,United-States,<=50K
24079,0.0,Private,184813.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,2.0,United-States,<=50K
33010,2.0,Private,65743.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
32396,3.0,Private,115025.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2.0,0.0,3.0,United-States,>50K
41100,2.0,Private,304530.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
20638,1.0,Private,183668.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
40207,4.0,Self-emp-not-inc,215944.0,7th-8th,4.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
5317,1.0,Private,123095.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
19258,1.0,Private,186420.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
36288,2.0,Private,353012.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
18920,1.0,Private,255004.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
32513,3.0,Private,127728.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
4716,2.0,Private,167457.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
22541,2.0,Private,176893.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
5472,2.0,Private,80557.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
14615,0.0,Private,304076.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
36748,0.0,Private,206599.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
7917,2.0,Private,106761.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
40528,1.0,Private,131568.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
20544,1.0,Private,160594.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
34508,1.0,Private,189203.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
10174,0.0,Private,246965.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,1.0,0.0,0.0,United-States,<=50K
32361,0.0,Private,166545.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
36255,1.0,Private,207513.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
41644,1.0,,181291.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,0.0,United-States,<=50K
40402,0.0,Private,205939.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
270,3.0,Federal-gov,98900.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
32868,3.0,Private,286789.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
22860,1.0,Private,156410.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
31141,0.0,Private,172232.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
41937,1.0,Private,340880.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
28375,2.0,Private,121124.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
38971,3.0,Private,97723.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
23220,0.0,Private,163870.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
30705,4.0,Private,164964.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
47898,2.0,Self-emp-not-inc,136986.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
38147,1.0,Private,227545.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
6455,4.0,Private,131608.0,HS-grad,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
13402,2.0,Private,289436.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,3.0,United-States,>50K
1923,0.0,Private,117767.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
11510,2.0,Private,144592.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
34145,2.0,Private,220562.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
10642,2.0,Private,187795.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
32869,2.0,Private,114055.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
31292,2.0,Private,437161.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
4109,1.0,Private,593246.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,2.0,United-States,<=50K
14723,0.0,Private,268520.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
31233,2.0,Private,188557.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
33640,1.0,Private,289909.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
8213,0.0,Private,182714.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
40792,3.0,Private,168854.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
31930,2.0,Private,431307.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
34459,3.0,Self-emp-inc,120126.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
48551,4.0,Private,160786.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
8292,1.0,Private,177937.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
29076,0.0,Private,83984.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
38678,1.0,Private,549349.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
6436,1.0,Private,187560.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3.0,2.0,United-States,>50K
42219,0.0,Private,90935.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
43722,0.0,Private,117767.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
4121,2.0,Private,187870.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,4.0,2.0,United-States,>50K
45769,1.0,Self-emp-not-inc,254746.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
14647,2.0,Private,241998.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
7075,4.0,,160192.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
2033,1.0,Private,145437.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
24597,2.0,Private,162667.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
685,0.0,,72443.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
4375,2.0,Private,243900.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
43497,2.0,Self-emp-inc,170214.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
24056,2.0,Private,171589.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
4002,1.0,Private,212895.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
